,index,critic_loss,avg_len,avg_obj,avg_side_effects,dones,run,lambda,time_step
107,7,tensor(0.3701),198.34,1.37,0.45,1,0.0,0.5,8
108,8,tensor(0.2686),196.56,1.44,0.36,2,0.0,0.5,9
109,9,tensor(1.3326),187.27,2.41,1.14,8,0.0,0.5,10
110,10,tensor(1.1152),181.85,2.41,1.04,11,0.0,0.5,11
111,11,tensor(0.9813),151.12,3.44,1.61,31,0.0,0.5,12
112,12,tensor(1.4227),161.41,3.03,1.14,24,0.0,0.5,13
113,13,tensor(1.0735),137.55,3.85,1.75,40,0.0,0.5,14
114,14,tensor(0.9871),124.15,4.25,2.31,50,0.0,0.5,15
115,15,tensor(0.9457),108.13,4.52,2.63,61,0.0,0.5,16
116,16,tensor(1.2348),87.2,5.01,2.91,75,0.0,0.5,17
117,17,tensor(1.2997),87.62,5.03,3.08,76,0.0,0.5,18
118,18,tensor(1.2846),85.83,5.11,2.66,75,0.0,0.5,19
119,19,tensor(1.2732),101.77,4.71,2.37,64,0.0,0.5,20
120,20,tensor(1.0577),97.54,4.65,2.37,67,0.0,0.5,21
121,21,tensor(1.2622),90.21,5.2,2.65,71,0.0,0.5,22
122,22,tensor(1.1216),70.83,5.43,2.41,84,0.0,0.5,23
123,23,tensor(0.9451),82.76,5.19,2.07,75,0.0,0.5,24
124,24,tensor(1.1957),73.22,5.39,2.45,83,0.0,0.5,25
125,25,tensor(1.5112),80.71,5.26,2.51,79,0.0,0.5,26
126,26,tensor(1.2406),83.04,5.08,2.14,76,0.0,0.5,27
127,27,tensor(1.6255),90.24,4.82,1.77,71,0.0,0.5,28
128,28,tensor(1.2076),74.29,5.35,2.25,81,0.0,0.5,29
129,29,tensor(1.4177),67.73,5.54,2.6,86,0.0,0.5,30
130,30,tensor(0.8595),63.14,5.66,2.38,89,0.0,0.5,31
131,31,tensor(1.0740),65.59,5.59,2.33,87,0.0,0.5,32
132,32,tensor(0.9155),64.18,5.48,2.32,88,0.0,0.5,33
133,33,tensor(0.8156),73.5,5.36,2.29,83,0.0,0.5,34
134,34,tensor(1.1981),59.04,5.7,2.5,93,0.0,0.5,35
135,35,tensor(0.8848),53.88,5.84,2.47,95,0.0,0.5,36
136,36,tensor(1.3043),57.42,5.81,2.45,93,0.0,0.5,37
137,37,tensor(1.0947),63.97,5.52,2.29,88,0.0,0.5,38
138,38,tensor(1.2689),68.9,5.47,2.25,86,0.0,0.5,39
139,39,tensor(1.1799),88.11,4.97,1.8,72,0.0,0.5,40
140,40,tensor(1.2395),97.06,4.59,1.61,66,0.0,0.5,41
141,41,tensor(1.1869),65.31,5.43,1.85,87,0.0,0.5,42
142,42,tensor(0.9525),70.39,5.4,1.77,83,0.0,0.5,43
143,43,tensor(1.2590),66.45,5.43,2.15,87,0.0,0.5,44
144,44,tensor(0.9685),64.58,5.56,2.05,88,0.0,0.5,45
145,45,tensor(1.2275),66.86,5.47,2.05,87,0.0,0.5,46
146,46,tensor(0.8598),58.77,5.59,1.98,92,0.0,0.5,47
147,47,tensor(0.8869),53.03,5.83,2.07,95,0.0,0.5,48
148,48,tensor(0.7726),55.44,5.82,2.18,95,0.0,0.5,49
149,49,tensor(0.7639),51.91,5.9,2.19,97,0.0,0.5,50
150,50,tensor(1.0625),63.53,5.63,2.22,90,0.0,0.5,51
151,51,tensor(0.9589),67.63,5.48,1.95,85,0.0,0.5,52
152,52,tensor(1.0474),84.03,5.17,1.76,74,0.0,0.5,53
153,53,tensor(0.8325),64.57,5.57,1.98,88,0.0,0.5,54
154,54,tensor(0.7466),62.03,5.56,2.01,89,0.0,0.5,55
155,55,tensor(0.7666),58.72,5.72,2.14,92,0.0,0.5,56
156,56,tensor(1.0455),59.96,5.62,2.2,91,0.0,0.5,57
157,57,tensor(0.6922),50.65,5.92,2.36,97,0.0,0.5,58
158,58,tensor(0.9672),53.49,5.74,2.24,95,0.0,0.5,59
159,59,tensor(1.1280),56.81,5.74,2.27,94,0.0,0.5,60
160,60,tensor(0.8562),55.93,5.8,2.35,95,0.0,0.5,61
161,61,tensor(0.9900),53.75,5.82,2.24,95,0.0,0.5,62
162,62,tensor(0.8490),51.17,5.86,2.15,96,0.0,0.5,63
163,63,tensor(0.9482),52.03,5.88,2.19,96,0.0,0.5,64
164,64,tensor(1.0325),58.48,5.65,2.09,92,0.0,0.5,65
165,65,tensor(0.9765),56.87,5.74,2.27,94,0.0,0.5,66
166,66,tensor(1.0537),54.46,5.74,2.11,94,0.0,0.5,67
167,67,tensor(0.7622),56.29,5.82,2.21,94,0.0,0.5,68
168,68,tensor(0.7729),53.11,5.87,2.38,96,0.0,0.5,69
169,69,tensor(1.0904),56.53,5.74,2.19,93,0.0,0.5,70
170,70,tensor(0.8440),54.27,5.81,2.25,95,0.0,0.5,71
171,71,tensor(0.7546),51.39,5.85,2.04,96,0.0,0.5,72
172,72,tensor(0.9222),52.23,5.78,2.17,96,0.0,0.5,73
173,73,tensor(0.9871),57.96,5.64,2.02,92,0.0,0.5,74
174,74,tensor(0.8759),55.23,5.79,2.01,94,0.0,0.5,75
175,75,tensor(1.0229),54.12,5.78,2.09,94,0.0,0.5,76
176,76,tensor(1.0421),61.03,5.65,1.92,90,0.0,0.5,77
177,77,tensor(1.4142),67.17,5.48,1.84,85,0.0,0.5,78
178,78,tensor(1.5122),114.54,4.28,1.41,54,0.0,0.5,79
179,79,tensor(1.3386),83.8,5.05,1.58,74,0.0,0.5,80
180,80,tensor(0.9529),55.42,5.73,1.98,93,0.0,0.5,81
181,81,tensor(0.8188),62.04,5.49,1.87,88,0.0,0.5,82
182,82,tensor(0.7906),51.31,5.8,1.88,96,0.0,0.5,83
183,83,tensor(0.6036),55.08,5.76,1.95,93,0.0,0.5,84
184,84,tensor(0.9252),77.09,5.27,1.89,79,0.0,0.5,85
185,85,tensor(0.9915),52.87,5.81,2.02,95,0.0,0.5,86
186,86,tensor(0.8093),58.62,5.68,2.05,91,0.0,0.5,87
187,87,tensor(0.6397),48.76,5.98,2.14,98,0.0,0.5,88
188,88,tensor(0.9617),54.82,5.76,2.24,94,0.0,0.5,89
189,89,tensor(0.6568),60.8,5.62,2.19,90,0.0,0.5,90
190,90,tensor(0.6235),52.83,5.81,2.22,95,0.0,0.5,91
191,91,tensor(0.6597),51.18,5.83,2.09,96,0.0,0.5,92
192,92,tensor(1.0425),55.59,5.8,2.11,94,0.0,0.5,93
193,93,tensor(0.6825),53.58,5.84,2.03,95,0.0,0.5,94
194,94,tensor(0.6688),52.2,5.87,2.11,96,0.0,0.5,95
195,95,tensor(0.7335),60.08,5.73,2.11,91,0.0,0.5,96
196,96,tensor(0.6753),50.83,5.89,1.95,97,0.0,0.5,97
197,97,tensor(0.6591),50.76,5.9,2.01,97,0.0,0.5,98
198,98,tensor(0.6214),50.89,5.96,2.14,97,0.0,0.5,99
199,99,tensor(0.6081),47.65,5.99,2.06,99,0.0,0.5,100
200,0,tensor(0.0923),200.0,0.31,0.56,0,0.0,1.0,1
201,1,tensor(0.4747),200.0,0.31,0.56,0,0.0,1.0,2
202,2,tensor(0.0842),200.0,0.31,0.56,0,0.0,1.0,3
203,3,tensor(0.1044),200.0,0.31,0.56,0,0.0,1.0,4
