,index,critic_loss,avg_len,avg_obj,avg_side_effects,dones,run,lambda,time_step
1699,99,tensor(0.7455),17.63,2.91,0.93,94,2.0,1.0,100
1700,0,tensor(0.1189),100.0,0.21,0.42,0,2.0,1.5,1
1701,1,tensor(0.3885),99.06,0.37,0.56,1,2.0,1.5,2
1702,2,tensor(0.2812),93.45,0.81,0.42,7,2.0,1.5,3
1703,3,tensor(0.7664),73.07,1.55,0.3,30,2.0,1.5,4
1704,4,tensor(0.8549),37.28,2.51,0.93,73,2.0,1.5,5
1705,5,tensor(1.5632),37.94,2.48,0.68,71,2.0,1.5,6
1706,6,tensor(1.1252),49.71,2.18,0.36,57,2.0,1.5,7
1707,7,tensor(0.8971),41.59,2.36,0.54,66,2.0,1.5,8
1708,8,tensor(0.8481),28.18,2.66,0.75,82,2.0,1.5,9
1709,9,tensor(0.8038),21.23,2.84,1.12,91,2.0,1.5,10
1710,10,tensor(1.5075),39.2,2.49,0.44,68,2.0,1.5,11
1711,11,tensor(0.8139),38.03,2.58,0.65,70,2.0,1.5,12
1712,12,tensor(0.7240),32.34,2.63,0.59,77,2.0,1.5,13
1713,13,tensor(0.7456),30.85,2.63,0.53,78,2.0,1.5,14
1714,14,tensor(0.5607),34.19,2.63,0.57,74,2.0,1.5,15
1715,15,tensor(1.0373),32.03,2.62,0.64,77,2.0,1.5,16
1716,16,tensor(0.9965),26.03,2.76,0.76,84,2.0,1.5,17
1717,17,tensor(1.6203),32.75,2.59,0.55,76,2.0,1.5,18
1718,18,tensor(1.0027),27.03,2.73,0.34,82,2.0,1.5,19
1719,19,tensor(0.7268),36.45,2.52,0.43,71,2.0,1.5,20
1720,20,tensor(1.3165),23.25,2.78,0.69,87,2.0,1.5,21
1721,21,tensor(0.9777),27.57,2.7,0.8,82,2.0,1.5,22
1722,22,tensor(1.3346),27.17,2.71,0.66,83,2.0,1.5,23
1723,23,tensor(0.7747),23.84,2.79,0.54,86,2.0,1.5,24
1724,24,tensor(0.8657),25.99,2.74,0.57,84,2.0,1.5,25
1725,25,tensor(0.5904),28.08,2.65,0.44,81,2.0,1.5,26
1726,26,tensor(0.9059),31.14,2.53,0.43,77,2.0,1.5,27
1727,27,tensor(0.7788),34.25,2.54,0.42,74,2.0,1.5,28
1728,28,tensor(0.6856),29.56,2.68,0.34,79,2.0,1.5,29
1729,29,tensor(0.5971),26.13,2.75,0.39,83,2.0,1.5,30
1730,30,tensor(0.7888),35.24,2.57,0.32,73,2.0,1.5,31
1731,31,tensor(0.6289),28.34,2.68,0.43,81,2.0,1.5,32
1732,32,tensor(1.2665),31.04,2.6,0.41,78,2.0,1.5,33
1733,33,tensor(0.5898),27.8,2.71,0.42,82,2.0,1.5,34
1734,34,tensor(1.2858),26.51,2.74,0.75,84,2.0,1.5,35
1735,35,tensor(0.9110),19.65,2.91,0.56,92,2.0,1.5,36
1736,36,tensor(0.8410),27.92,2.75,0.55,82,2.0,1.5,37
1737,37,tensor(0.8337),27.48,2.77,0.63,82,2.0,1.5,38
1738,38,tensor(1.1097),21.08,2.84,0.67,90,2.0,1.5,39
1739,39,tensor(0.9023),24.41,2.77,0.66,86,2.0,1.5,40
1740,40,tensor(0.9003),28.32,2.72,0.56,81,2.0,1.5,41
1741,41,tensor(0.7192),26.59,2.77,0.6,83,2.0,1.5,42
1742,42,tensor(0.7358),19.3,2.87,0.6,91,2.0,1.5,43
1743,43,tensor(0.9836),33.63,2.64,0.62,75,2.0,1.5,44
1744,44,tensor(1.1031),21.34,2.86,0.71,89,2.0,1.5,45
1745,45,tensor(0.7378),20.06,2.85,0.76,91,2.0,1.5,46
1746,46,tensor(1.0444),19.3,2.89,0.79,92,2.0,1.5,47
1747,47,tensor(0.7827),22.47,2.86,0.75,88,2.0,1.5,48
1748,48,tensor(1.1117),24.88,2.8,0.66,85,2.0,1.5,49
1749,49,tensor(1.0007),26.3,2.78,0.62,84,2.0,1.5,50
1750,50,tensor(1.5890),25.81,2.79,0.71,84,2.0,1.5,51
1751,51,tensor(0.7551),21.49,2.83,0.74,89,2.0,1.5,52
1752,52,tensor(0.8705),30.98,2.69,0.55,78,2.0,1.5,53
1753,53,tensor(0.6195),20.03,2.89,0.62,91,2.0,1.5,54
1754,54,tensor(1.0402),24.79,2.74,0.63,85,2.0,1.5,55
1755,55,tensor(1.0724),30.93,2.67,0.6,78,2.0,1.5,56
1756,56,tensor(0.9411),21.18,2.88,0.76,91,2.0,1.5,57
1757,57,tensor(1.1495),22.19,2.83,0.72,89,2.0,1.5,58
1758,58,tensor(0.9477),16.61,2.95,0.73,96,2.0,1.5,59
1759,59,tensor(1.2346),32.03,2.62,0.58,77,2.0,1.5,60
1760,60,tensor(1.0652),32.62,2.62,0.61,77,2.0,1.5,61
1761,61,tensor(0.7452),23.94,2.75,0.48,86,2.0,1.5,62
1762,62,tensor(0.8620),26.73,2.76,0.5,83,2.0,1.5,63
1763,63,tensor(0.8078),28.69,2.7,0.56,81,2.0,1.5,64
1764,64,tensor(0.7218),27.58,2.7,0.55,82,2.0,1.5,65
1765,65,tensor(0.9813),23.47,2.76,0.56,87,2.0,1.5,66
1766,66,tensor(0.9339),24.09,2.76,0.54,86,2.0,1.5,67
1767,67,tensor(1.0739),27.43,2.67,0.53,82,2.0,1.5,68
1768,68,tensor(0.7065),25.53,2.78,0.54,85,2.0,1.5,69
1769,69,tensor(0.9551),21.96,2.75,0.49,89,2.0,1.5,70
1770,70,tensor(1.1649),25.97,2.76,0.79,85,2.0,1.5,71
1771,71,tensor(0.9075),29.1,2.67,0.48,80,2.0,1.5,72
1772,72,tensor(0.9787),24.13,2.78,0.53,86,2.0,1.5,73
1773,73,tensor(0.9191),40.25,2.42,0.57,68,2.0,1.5,74
1774,74,tensor(0.9063),25.84,2.73,0.7,84,2.0,1.5,75
1775,75,tensor(1.2012),17.22,2.92,0.87,95,2.0,1.5,76
1776,76,tensor(1.2557),24.3,2.77,0.74,86,2.0,1.5,77
1777,77,tensor(0.8089),20.95,2.86,0.65,90,2.0,1.5,78
1778,78,tensor(1.0027),27.82,2.71,0.52,81,2.0,1.5,79
1779,79,tensor(0.8082),24.97,2.8,0.62,85,2.0,1.5,80
1780,80,tensor(0.9779),25.74,2.76,0.53,84,2.0,1.5,81
1781,81,tensor(0.8439),20.53,2.84,0.71,91,2.0,1.5,82
1782,82,tensor(1.2411),27.62,2.64,0.65,82,2.0,1.5,83
1783,83,tensor(0.9741),26.66,2.66,0.62,83,2.0,1.5,84
1784,84,tensor(1.1335),24.17,2.76,0.67,86,2.0,1.5,85
1785,85,tensor(0.7841),26.09,2.75,0.7,84,2.0,1.5,86
1786,86,tensor(0.8477),26.99,2.75,0.65,83,2.0,1.5,87
1787,87,tensor(0.7612),25.82,2.78,0.55,84,2.0,1.5,88
1788,88,tensor(1.0164),26.63,2.7,0.68,83,2.0,1.5,89
1789,89,tensor(0.9497),17.88,2.91,0.84,94,2.0,1.5,90
1790,90,tensor(0.7282),22.07,2.87,1.03,90,2.0,1.5,91
1791,91,tensor(0.7323),29.56,2.65,0.65,80,2.0,1.5,92
1792,92,tensor(0.7230),24.58,2.79,0.7,86,2.0,1.5,93
1793,93,tensor(0.6047),24.31,2.79,0.71,86,2.0,1.5,94
1794,94,tensor(0.9217),27.18,2.69,0.51,82,2.0,1.5,95
1795,95,tensor(0.8187),14.8,2.96,0.69,97,2.0,1.5,96
1796,96,tensor(0.9223),20.93,2.85,0.62,90,2.0,1.5,97
1797,97,tensor(1.5819),17.62,2.91,0.69,94,2.0,1.5,98
1798,98,tensor(0.8931),17.41,2.91,0.65,94,2.0,1.5,99
1799,99,tensor(0.6682),29.19,2.66,0.74,81,2.0,1.5,100
1800,0,tensor(0.3848),95.44,0.68,0.69,5,2.0,2.0,1
1801,1,tensor(0.3296),100.0,0.28,0.59,0,2.0,2.0,2
1802,2,tensor(0.1811),100.0,0.28,0.59,0,2.0,2.0,3
1803,3,tensor(0.5355),100.0,0.21,0.42,0,2.0,2.0,4
1804,4,tensor(0.0866),100.0,0.21,0.42,0,2.0,2.0,5
1805,5,tensor(0.0637),100.0,0.25,0.42,0,2.0,2.0,6
1806,6,tensor(0.0679),100.0,0.42,0.37,0,2.0,2.0,7
1807,7,tensor(0.1206),98.12,0.51,0.34,2,2.0,2.0,8
1808,8,tensor(0.0850),96.29,0.79,0.29,4,2.0,2.0,9
1809,9,tensor(0.0843),100.0,0.58,0.25,0,2.0,2.0,10
1810,10,tensor(0.1174),100.0,0.6,0.22,0,2.0,2.0,11
1811,11,tensor(0.1488),99.05,0.65,0.13,1,2.0,2.0,12
1812,12,tensor(0.0659),98.16,0.68,0.06,2,2.0,2.0,13
1813,13,tensor(0.0977),99.05,0.72,0.09,1,2.0,2.0,14
1814,14,tensor(0.0858),95.39,0.84,0.06,5,2.0,2.0,15
1815,15,tensor(0.0726),96.29,0.77,0.06,4,2.0,2.0,16
1816,16,tensor(0.0990),98.13,0.72,0.05,2,2.0,2.0,17
1817,17,tensor(0.0710),96.3,0.82,0.05,4,2.0,2.0,18
1818,18,tensor(0.0666),96.3,0.82,0.04,4,2.0,2.0,19
1819,19,tensor(0.1016),96.31,0.83,0.04,4,2.0,2.0,20
1820,20,tensor(0.0970),97.22,0.73,0.05,3,2.0,2.0,21
1821,21,tensor(0.1014),97.22,0.83,0.05,3,2.0,2.0,22
1822,22,tensor(0.0947),95.39,0.84,0.05,5,2.0,2.0,23
1823,23,tensor(0.0853),97.22,0.83,0.04,3,2.0,2.0,24
1824,24,tensor(0.1066),97.21,0.78,0.05,3,2.0,2.0,25
1825,25,tensor(0.0944),97.19,0.83,0.04,3,2.0,2.0,26
1826,26,tensor(0.1079),95.39,0.81,0.04,5,2.0,2.0,27
1827,27,tensor(0.0696),98.16,0.65,0.03,2,2.0,2.0,28
1828,28,tensor(0.2690),95.39,0.79,0.04,5,2.0,2.0,29
1829,29,tensor(0.1353),95.39,0.81,0.04,5,2.0,2.0,30
1830,30,tensor(0.0960),97.24,0.61,0.04,3,2.0,2.0,31
1831,31,tensor(0.0977),97.24,0.68,0.03,3,2.0,2.0,32
1832,32,tensor(0.1596),95.39,0.76,0.02,5,2.0,2.0,33
1833,33,tensor(0.2031),95.42,0.82,0.04,5,2.0,2.0,34
1834,34,tensor(0.1352),98.09,0.64,0.03,2,2.0,2.0,35
1835,35,tensor(0.1323),96.34,0.66,0.04,4,2.0,2.0,36
1836,36,tensor(0.4621),100.0,0.45,0.02,0,2.0,2.0,37
1837,37,tensor(0.3470),98.12,0.63,0.03,2,2.0,2.0,38
1838,38,tensor(0.0997),96.29,0.72,0.04,4,2.0,2.0,39
1839,39,tensor(0.0770),96.29,0.8,0.05,4,2.0,2.0,40
1840,40,tensor(0.0767),98.12,0.68,0.1,2,2.0,2.0,41
1841,41,tensor(0.0660),96.29,0.78,0.05,4,2.0,2.0,42
1842,42,tensor(0.0936),95.41,0.78,0.06,5,2.0,2.0,43
1843,43,tensor(0.0645),98.12,0.64,0.14,2,2.0,2.0,44
1844,44,tensor(0.0615),99.05,0.64,0.14,1,2.0,2.0,45
1845,45,tensor(0.0714),95.41,0.79,0.02,5,2.0,2.0,46
1846,46,tensor(0.0742),95.38,0.79,0.03,5,2.0,2.0,47
1847,47,tensor(0.0841),96.31,0.8,0.02,4,2.0,2.0,48
1848,48,tensor(0.0823),96.31,0.81,0.03,4,2.0,2.0,49
1849,49,tensor(0.0842),97.26,0.62,0.04,3,2.0,2.0,50
1850,50,tensor(0.0683),95.38,0.8,0.03,5,2.0,2.0,51
1851,51,tensor(0.0897),96.31,0.79,0.03,4,2.0,2.0,52
1852,52,tensor(0.0764),96.3,0.8,0.08,4,2.0,2.0,53
1853,53,tensor(0.0661),96.3,0.78,0.06,4,2.0,2.0,54
1854,54,tensor(0.1015),97.19,0.75,0.08,3,2.0,2.0,55
1855,55,tensor(0.0750),98.1,0.62,0.15,2,2.0,2.0,56
1856,56,tensor(0.0612),98.1,0.61,0.18,2,2.0,2.0,57
1857,57,tensor(0.0641),97.19,0.74,0.06,3,2.0,2.0,58
1858,58,tensor(0.0716),99.05,0.65,0.11,1,2.0,2.0,59
1859,59,tensor(0.1001),94.47,0.83,0.05,6,2.0,2.0,60
1860,60,tensor(0.0777),93.57,0.84,0.06,7,2.0,2.0,61
1861,61,tensor(0.0913),97.17,0.74,0.05,3,2.0,2.0,62
1862,62,tensor(0.0812),95.42,0.8,0.08,5,2.0,2.0,63
1863,63,tensor(0.0697),96.31,0.78,0.04,4,2.0,2.0,64
1864,64,tensor(0.0907),95.39,0.79,0.04,5,2.0,2.0,65
1865,65,tensor(0.1394),96.31,0.69,0.06,4,2.0,2.0,66
1866,66,tensor(0.0973),96.31,0.71,0.05,4,2.0,2.0,67
1867,67,tensor(0.1438),96.31,0.74,0.04,4,2.0,2.0,68
1868,68,tensor(0.0871),95.36,0.82,0.05,5,2.0,2.0,69
1869,69,tensor(0.0876),98.13,0.78,0.06,2,2.0,2.0,70
1870,70,tensor(0.0864),95.33,0.81,0.06,5,2.0,2.0,71
1871,71,tensor(0.0987),93.55,0.83,0.05,7,2.0,2.0,72
1872,72,tensor(0.0762),94.43,0.81,0.04,6,2.0,2.0,73
1873,73,tensor(0.0905),96.24,0.79,0.06,4,2.0,2.0,74
1874,74,tensor(0.0776),96.24,0.82,0.06,4,2.0,2.0,75
1875,75,tensor(0.2441),97.16,0.77,0.1,3,2.0,2.0,76
1876,76,tensor(0.0873),98.12,0.74,0.12,2,2.0,2.0,77
1877,77,tensor(0.0734),96.27,0.81,0.09,4,2.0,2.0,78
1878,78,tensor(0.0820),96.27,0.8,0.08,4,2.0,2.0,79
1879,79,tensor(0.0719),97.16,0.78,0.12,3,2.0,2.0,80
1880,80,tensor(0.1213),97.16,0.78,0.09,3,2.0,2.0,81
1881,81,tensor(0.1062),96.24,0.81,0.07,4,2.0,2.0,82
1882,82,tensor(0.1160),96.24,0.8,0.09,4,2.0,2.0,83
1883,83,tensor(0.0988),97.17,0.76,0.15,3,2.0,2.0,84
1884,84,tensor(0.0640),95.32,0.8,0.13,5,2.0,2.0,85
1885,85,tensor(0.0925),93.53,0.86,0.13,7,2.0,2.0,86
1886,86,tensor(0.1037),94.44,0.84,0.16,6,2.0,2.0,87
1887,87,tensor(0.0872),94.49,0.86,0.09,6,2.0,2.0,88
1888,88,tensor(0.0768),95.38,0.72,0.05,5,2.0,2.0,89
1889,89,tensor(0.1368),98.16,0.48,0.08,2,2.0,2.0,90
1890,90,tensor(0.1100),95.38,0.81,0.07,5,2.0,2.0,91
1891,91,tensor(0.1046),95.39,0.84,0.1,5,2.0,2.0,92
1892,92,tensor(0.0713),97.17,0.7,0.17,3,2.0,2.0,93
1893,93,tensor(0.1433),95.39,0.8,0.11,5,2.0,2.0,94
1894,94,tensor(0.1277),95.39,0.82,0.1,5,2.0,2.0,95
1895,95,tensor(0.0850),98.16,0.59,0.05,2,2.0,2.0,96
1896,96,tensor(0.0853),98.16,0.54,0.06,2,2.0,2.0,97
1897,97,tensor(0.1387),95.38,0.83,0.06,5,2.0,2.0,98
1898,98,tensor(0.0748),97.24,0.78,0.14,3,2.0,2.0,99
1899,99,tensor(0.1167),95.39,0.81,0.12,5,2.0,2.0,100
1900,0,tensor(0.4977),100.0,0.0,0.0,0,2.0,2.5,1
1901,1,tensor(1.1227),94.45,1.01,0.38,6,2.0,2.5,2
1902,2,tensor(0.9242),94.66,0.74,0.32,6,2.0,2.5,3
1903,3,tensor(1.9397),74.29,1.54,0.46,29,2.0,2.5,4
1904,4,tensor(0.6228),53.68,2.03,0.66,52,2.0,2.5,5
1905,5,tensor(3.5817),81.05,1.25,0.26,21,2.0,2.5,6
1906,6,tensor(0.7371),58.81,1.94,0.4,46,2.0,2.5,7
1907,7,tensor(1.5849),65.25,1.77,0.46,39,2.0,2.5,8
1908,8,tensor(0.7525),63.46,1.8,0.33,41,2.0,2.5,9
1909,9,tensor(1.5299),52.09,2.16,0.42,55,2.0,2.5,10
1910,10,tensor(1.0011),55.67,2.0,0.63,51,2.0,2.5,11
1911,11,tensor(2.3013),40.24,2.37,0.74,69,2.0,2.5,12
1912,12,tensor(1.0703),36.8,2.49,0.78,73,2.0,2.5,13
1913,13,tensor(1.8838),33.37,2.52,0.93,76,2.0,2.5,14
1914,14,tensor(2.4027),47.55,2.24,0.56,60,2.0,2.5,15
1915,15,tensor(2.0878),41.48,2.44,0.87,68,2.0,2.5,16
1916,16,tensor(1.9989),59.13,1.94,0.39,46,2.0,2.5,17
1917,17,tensor(1.7583),51.39,2.19,0.4,55,2.0,2.5,18
1918,18,tensor(1.6015),62.82,1.76,0.45,42,2.0,2.5,19
1919,19,tensor(1.8895),36.86,2.48,1.04,73,2.0,2.5,20
1920,20,tensor(1.7870),49.58,2.22,0.53,57,2.0,2.5,21
1921,21,tensor(1.6090),42.25,2.42,0.93,67,2.0,2.5,22
1922,22,tensor(1.1638),40.82,2.42,0.58,67,2.0,2.5,23
1923,23,tensor(1.2734),30.95,2.68,0.71,79,2.0,2.5,24
1924,24,tensor(2.2566),43.7,2.33,0.54,64,2.0,2.5,25
1925,25,tensor(1.0315),51.86,2.13,0.42,54,2.0,2.5,26
1926,26,tensor(0.9863),40.35,2.4,0.42,67,2.0,2.5,27
1927,27,tensor(0.4673),45.01,2.31,0.46,62,2.0,2.5,28
1928,28,tensor(1.0349),46.49,2.23,0.38,60,2.0,2.5,29
1929,29,tensor(0.8988),46.57,2.29,0.39,60,2.0,2.5,30
1930,30,tensor(1.0326),45.98,2.32,0.43,61,2.0,2.5,31
1931,31,tensor(0.6709),46.39,2.28,0.49,61,2.0,2.5,32
1932,32,tensor(1.2243),39.66,2.45,0.45,69,2.0,2.5,33
1933,33,tensor(0.8438),39.57,2.47,0.53,69,2.0,2.5,34
1934,34,tensor(0.8687),44.56,2.29,0.35,63,2.0,2.5,35
1935,35,tensor(1.0427),51.12,2.16,0.2,55,2.0,2.5,36
1936,36,tensor(0.7299),49.66,2.18,0.22,57,2.0,2.5,37
1937,37,tensor(0.6253),39.94,2.41,0.27,68,2.0,2.5,38
1938,38,tensor(1.2816),42.39,2.36,0.3,65,2.0,2.5,39
1939,39,tensor(0.7382),39.43,2.36,0.16,68,2.0,2.5,40
1940,40,tensor(0.9051),50.73,2.23,0.14,55,2.0,2.5,41
1941,41,tensor(0.6648),39.81,2.45,0.21,68,2.0,2.5,42
1942,42,tensor(1.0794),39.09,2.49,0.2,69,2.0,2.5,43
1943,43,tensor(0.7336),41.68,2.35,0.15,66,2.0,2.5,44
1944,44,tensor(0.9084),49.36,2.2,0.15,57,2.0,2.5,45
1945,45,tensor(0.7482),37.41,2.51,0.21,71,2.0,2.5,46
1946,46,tensor(0.7269),42.09,2.42,0.18,65,2.0,2.5,47
1947,47,tensor(0.9911),43.63,2.36,0.18,63,2.0,2.5,48
1948,48,tensor(0.6561),42.44,2.36,0.15,64,2.0,2.5,49
1949,49,tensor(0.9527),43.38,2.32,0.14,63,2.0,2.5,50
1950,50,tensor(0.9987),40.06,2.38,0.13,67,2.0,2.5,51
1951,51,tensor(0.7610),55.83,2.06,0.12,49,2.0,2.5,52
1952,52,tensor(1.1159),56.4,2.02,0.23,49,2.0,2.5,53
1953,53,tensor(1.7311),49.9,2.19,0.21,56,2.0,2.5,54
1954,54,tensor(0.5746),50.92,2.18,0.13,55,2.0,2.5,55
1955,55,tensor(0.6040),47.62,2.22,0.1,59,2.0,2.5,56
1956,56,tensor(0.9205),47.28,2.29,0.1,59,2.0,2.5,57
1957,57,tensor(0.8958),42.52,2.29,0.19,65,2.0,2.5,58
1958,58,tensor(1.0565),42.73,2.33,0.12,64,2.0,2.5,59
1959,59,tensor(0.8216),52.28,2.12,0.3,54,2.0,2.5,60
1960,60,tensor(0.9341),47.41,2.29,0.17,59,2.0,2.5,61
1961,61,tensor(0.5378),45.01,2.29,0.16,62,2.0,2.5,62
1962,62,tensor(0.8488),49.24,2.21,0.13,57,2.0,2.5,63
1963,63,tensor(1.4344),51.58,2.19,0.2,54,2.0,2.5,64
1964,64,tensor(1.1850),45.05,2.29,0.38,63,2.0,2.5,65
1965,65,tensor(0.7615),51.6,2.17,0.32,55,2.0,2.5,66
1966,66,tensor(0.9318),49.68,2.24,0.23,57,2.0,2.5,67
1967,67,tensor(1.2626),45.5,2.24,0.14,61,2.0,2.5,68
1968,68,tensor(0.6267),44.39,2.32,0.12,62,2.0,2.5,69
1969,69,tensor(1.0912),45.46,2.26,0.17,61,2.0,2.5,70
1970,70,tensor(1.1843),48.34,2.22,0.26,58,2.0,2.5,71
1971,71,tensor(1.3132),45.86,2.3,0.34,61,2.0,2.5,72
1972,72,tensor(1.0338),36.0,2.51,0.42,73,2.0,2.5,73
1973,73,tensor(0.8037),39.83,2.41,0.43,68,2.0,2.5,74
1974,74,tensor(1.2408),40.57,2.36,0.32,67,2.0,2.5,75
1975,75,tensor(1.2299),38.66,2.45,0.24,69,2.0,2.5,76
1976,76,tensor(1.4265),46.02,2.28,0.21,60,2.0,2.5,77
1977,77,tensor(0.9509),36.0,2.43,0.35,72,2.0,2.5,78
1978,78,tensor(0.8907),42.79,2.38,0.2,64,2.0,2.5,79
1979,79,tensor(0.6634),43.49,2.28,0.14,63,2.0,2.5,80
1980,80,tensor(0.9369),48.13,2.21,0.18,58,2.0,2.5,81
1981,81,tensor(0.6241),42.91,2.33,0.23,64,2.0,2.5,82
1982,82,tensor(0.8438),45.2,2.35,0.24,62,2.0,2.5,83
1983,83,tensor(1.0684),47.11,2.25,0.29,60,2.0,2.5,84
1984,84,tensor(1.2373),39.28,2.49,0.27,68,2.0,2.5,85
1985,85,tensor(1.3926),36.3,2.5,0.28,72,2.0,2.5,86
1986,86,tensor(0.8589),42.83,2.36,0.21,64,2.0,2.5,87
1987,87,tensor(0.9986),47.99,2.28,0.23,59,2.0,2.5,88
1988,88,tensor(1.2249),48.09,2.26,0.34,59,2.0,2.5,89
1989,89,tensor(0.5718),45.52,2.34,0.18,61,2.0,2.5,90
1990,90,tensor(0.6131),41.75,2.34,0.17,65,2.0,2.5,91
1991,91,tensor(0.5928),43.79,2.32,0.22,63,2.0,2.5,92
1992,92,tensor(0.9563),38.49,2.42,0.2,69,2.0,2.5,93
1993,93,tensor(0.7077),42.16,2.37,0.13,65,2.0,2.5,94
1994,94,tensor(0.6953),41.3,2.33,0.12,66,2.0,2.5,95
1995,95,tensor(0.8680),47.35,2.25,0.16,59,2.0,2.5,96
1996,96,tensor(1.0652),47.06,2.28,0.14,59,2.0,2.5,97
1997,97,tensor(0.6772),39.67,2.39,0.2,68,2.0,2.5,98
1998,98,tensor(0.7628),40.11,2.37,0.2,67,2.0,2.5,99
1999,99,tensor(0.8298),49.66,2.22,0.12,56,2.0,2.5,100
2000,0,tensor(0.1319),100.0,0.21,0.42,0,2.0,3.0,1
2001,1,tensor(0.2136),100.0,0.0,0.0,0,2.0,3.0,2
2002,2,tensor(0.0713),100.0,0.21,0.42,0,2.0,3.0,3
2003,3,tensor(0.1486),100.0,0.0,0.0,0,2.0,3.0,4
2004,4,tensor(0.4060),100.0,0.0,0.0,0,2.0,3.0,5
2005,5,tensor(0.0415),100.0,0.0,0.0,0,2.0,3.0,6
2006,6,tensor(0.0569),100.0,0.0,0.0,0,2.0,3.0,7
2007,7,tensor(0.0614),100.0,0.0,0.0,0,2.0,3.0,8
2008,8,tensor(0.0415),100.0,0.0,0.0,0,2.0,3.0,9
2009,9,tensor(0.0403),100.0,0.0,0.0,0,2.0,3.0,10
2010,10,tensor(0.0722),100.0,0.07,0.0,0,2.0,3.0,11
2011,11,tensor(0.0432),100.0,0.02,0.0,0,2.0,3.0,12
2012,12,tensor(0.0497),100.0,0.06,0.0,0,2.0,3.0,13
2013,13,tensor(1.3751),100.0,0.14,0.06,0,2.0,3.0,14
2014,14,tensor(0.3260),100.0,0.13,0.02,0,2.0,3.0,15
2015,15,tensor(0.0547),100.0,0.13,0.02,0,2.0,3.0,16
2016,16,tensor(0.0795),100.0,0.09,0.0,0,2.0,3.0,17
2017,17,tensor(0.0442),100.0,0.06,0.0,0,2.0,3.0,18
2018,18,tensor(0.0494),100.0,0.07,0.0,0,2.0,3.0,19
2019,19,tensor(0.0451),100.0,0.08,0.0,0,2.0,3.0,20
2020,20,tensor(0.0425),100.0,0.13,0.05,0,2.0,3.0,21
2021,21,tensor(0.1117),100.0,0.12,0.02,0,2.0,3.0,22
2022,22,tensor(0.0735),100.0,0.16,0.08,0,2.0,3.0,23
2023,23,tensor(0.0520),100.0,0.06,0.02,0,2.0,3.0,24
2024,24,tensor(0.0628),100.0,0.15,0.08,0,2.0,3.0,25
2025,25,tensor(0.0635),100.0,0.08,0.01,0,2.0,3.0,26
2026,26,tensor(0.0425),100.0,0.16,0.11,0,2.0,3.0,27
2027,27,tensor(0.0430),100.0,0.18,0.11,0,2.0,3.0,28
2028,28,tensor(0.0495),100.0,0.15,0.1,0,2.0,3.0,29
2029,29,tensor(0.1865),100.0,0.08,0.03,0,2.0,3.0,30
2030,30,tensor(0.0405),100.0,0.11,0.07,0,2.0,3.0,31
2031,31,tensor(0.0889),100.0,0.16,0.1,0,2.0,3.0,32
2032,32,tensor(0.1088),100.0,0.12,0.07,0,2.0,3.0,33
2033,33,tensor(0.2411),100.0,0.09,0.04,0,2.0,3.0,34
2034,34,tensor(0.0389),100.0,0.09,0.01,0,2.0,3.0,35
2035,35,tensor(0.0462),100.0,0.15,0.09,0,2.0,3.0,36
2036,36,tensor(0.0819),100.0,0.11,0.04,0,2.0,3.0,37
2037,37,tensor(0.0399),100.0,0.08,0.01,0,2.0,3.0,38
2038,38,tensor(0.0836),100.0,0.12,0.03,0,2.0,3.0,39
2039,39,tensor(0.0412),100.0,0.05,0.0,0,2.0,3.0,40
2040,40,tensor(0.0442),100.0,0.13,0.01,0,2.0,3.0,41
2041,41,tensor(0.2752),100.0,0.08,0.01,0,2.0,3.0,42
2042,42,tensor(0.0515),100.0,0.13,0.01,0,2.0,3.0,43
2043,43,tensor(0.0514),100.0,0.15,0.05,0,2.0,3.0,44
2044,44,tensor(0.0612),100.0,0.13,0.01,0,2.0,3.0,45
2045,45,tensor(0.0409),100.0,0.13,0.01,0,2.0,3.0,46
2046,46,tensor(0.0935),100.0,0.12,0.01,0,2.0,3.0,47
2047,47,tensor(0.0499),100.0,0.15,0.01,0,2.0,3.0,48
2048,48,tensor(0.0622),100.0,0.11,0.01,0,2.0,3.0,49
2049,49,tensor(0.2011),100.0,0.09,0.0,0,2.0,3.0,50
2050,50,tensor(0.0374),100.0,0.05,0.0,0,2.0,3.0,51
2051,51,tensor(0.0393),100.0,0.1,0.0,0,2.0,3.0,52
2052,52,tensor(0.0418),100.0,0.12,0.03,0,2.0,3.0,53
2053,53,tensor(0.1717),100.0,0.13,0.05,0,2.0,3.0,54
2054,54,tensor(0.0396),100.0,0.12,0.05,0,2.0,3.0,55
2055,55,tensor(0.1059),100.0,0.03,0.0,0,2.0,3.0,56
2056,56,tensor(0.0374),100.0,0.04,0.0,0,2.0,3.0,57
2057,57,tensor(0.0389),100.0,0.08,0.0,0,2.0,3.0,58
2058,58,tensor(0.0401),100.0,0.14,0.05,0,2.0,3.0,59
2059,59,tensor(0.0405),100.0,0.08,0.01,0,2.0,3.0,60
2060,60,tensor(0.0391),100.0,0.1,0.01,0,2.0,3.0,61
2061,61,tensor(0.0407),100.0,0.15,0.08,0,2.0,3.0,62
2062,62,tensor(0.0688),100.0,0.13,0.05,0,2.0,3.0,63
2063,63,tensor(0.0384),100.0,0.06,0.01,0,2.0,3.0,64
2064,64,tensor(0.0435),100.0,0.14,0.09,0,2.0,3.0,65
2065,65,tensor(0.1660),100.0,0.12,0.07,0,2.0,3.0,66
