,index,critic_loss,avg_len,avg_obj,avg_side_effects,dones,run,lambda,time_step
73,73,tensor(0.4691),52.37,6.0,3.56,100,0.0,0.0,74
74,74,tensor(0.4195),52.3,6.0,3.28,100,0.0,0.0,75
75,75,tensor(0.5994),56.76,6.0,3.52,100,0.0,0.0,76
76,76,tensor(0.4151),49.23,6.0,3.35,100,0.0,0.0,77
77,77,tensor(0.4556),49.87,6.0,3.36,100,0.0,0.0,78
78,78,tensor(0.4422),48.89,6.0,3.49,100,0.0,0.0,79
79,79,tensor(0.3664),51.49,6.0,3.28,100,0.0,0.0,80
80,80,tensor(0.3884),49.0,6.0,3.01,100,0.0,0.0,81
81,81,tensor(0.4102),50.1,6.0,3.23,100,0.0,0.0,82
82,82,tensor(0.4255),48.94,6.0,3.31,100,0.0,0.0,83
83,83,tensor(0.5190),53.78,5.99,3.25,99,0.0,0.0,84
84,84,tensor(0.3915),48.8,6.0,3.27,100,0.0,0.0,85
85,85,tensor(0.3747),51.04,6.0,3.0,100,0.0,0.0,86
86,86,tensor(0.3897),47.86,6.0,3.2,100,0.0,0.0,87
87,87,tensor(0.4114),49.96,6.0,3.25,100,0.0,0.0,88
88,88,tensor(0.3855),51.59,6.0,3.21,100,0.0,0.0,89
89,89,tensor(0.4289),48.3,6.0,2.67,100,0.0,0.0,90
90,90,tensor(0.3911),49.76,6.0,2.98,100,0.0,0.0,91
91,91,tensor(0.3839),52.0,6.0,3.25,100,0.0,0.0,92
92,92,tensor(0.3815),52.51,6.0,3.12,100,0.0,0.0,93
93,93,tensor(0.4522),50.23,6.0,3.11,100,0.0,0.0,94
94,94,tensor(0.4604),48.76,6.0,2.71,100,0.0,0.0,95
95,95,tensor(0.4268),49.55,6.0,2.76,100,0.0,0.0,96
96,96,tensor(0.3952),49.14,6.0,2.93,100,0.0,0.0,97
97,97,tensor(0.4353),47.37,6.0,2.79,100,0.0,0.0,98
98,98,tensor(0.4268),48.65,6.0,2.68,100,0.0,0.0,99
99,99,tensor(0.4114),48.44,6.0,2.77,100,0.0,0.0,100
100,0,tensor(0.2669),200.0,0.35,0.71,0,0.0,0.5,1
101,1,tensor(0.1094),200.0,0.31,0.61,0,0.0,0.5,2
102,2,tensor(0.1524),199.32,2.27,0.82,1,0.0,0.5,3
103,3,tensor(0.4818),161.77,4.69,3.86,45,0.0,0.5,4
104,4,tensor(0.2639),188.55,3.31,2.36,14,0.0,0.5,5
105,5,tensor(0.6583),81.53,6.0,5.01,100,0.0,0.5,6
106,6,tensor(1.0381),65.72,6.0,3.37,100,0.0,0.5,7
107,7,tensor(0.6117),68.18,6.0,3.7,100,0.0,0.5,8
108,8,tensor(0.8282),59.11,6.0,2.79,100,0.0,0.5,9
109,9,tensor(0.5319),57.98,6.0,2.38,100,0.0,0.5,10
110,10,tensor(0.6867),56.63,6.0,2.57,100,0.0,0.5,11
111,11,tensor(0.4790),54.8,6.0,2.58,100,0.0,0.5,12
112,12,tensor(0.5619),52.75,6.0,2.98,100,0.0,0.5,13
113,13,tensor(0.4697),51.73,6.0,2.59,100,0.0,0.5,14
114,14,tensor(0.6743),49.4,6.0,2.44,100,0.0,0.5,15
115,15,tensor(0.5487),50.29,6.0,2.44,100,0.0,0.5,16
116,16,tensor(0.4459),52.73,6.0,2.78,100,0.0,0.5,17
117,17,tensor(0.5200),52.75,6.0,2.76,100,0.0,0.5,18
118,18,tensor(0.5183),50.88,6.0,2.5,100,0.0,0.5,19
119,19,tensor(0.5019),51.76,6.0,2.21,100,0.0,0.5,20
120,20,tensor(0.5250),50.7,6.0,2.27,100,0.0,0.5,21
121,21,tensor(0.5596),53.72,6.0,2.09,100,0.0,0.5,22
122,22,tensor(0.4909),51.13,6.0,1.95,100,0.0,0.5,23
123,23,tensor(0.5276),50.35,6.0,2.05,100,0.0,0.5,24
124,24,tensor(0.5659),48.07,6.0,1.84,100,0.0,0.5,25
125,25,tensor(0.5293),51.23,6.0,2.27,100,0.0,0.5,26
126,26,tensor(0.4798),49.59,6.0,2.09,100,0.0,0.5,27
127,27,tensor(0.4799),53.72,6.0,2.5,100,0.0,0.5,28
128,28,tensor(0.4965),50.73,6.0,2.18,100,0.0,0.5,29
129,29,tensor(0.5926),50.17,6.0,1.73,100,0.0,0.5,30
130,30,tensor(0.4718),49.57,6.0,1.71,100,0.0,0.5,31
131,31,tensor(0.6314),53.49,6.0,2.16,100,0.0,0.5,32
132,32,tensor(0.4716),51.28,6.0,1.8,100,0.0,0.5,33
133,33,tensor(0.5521),50.72,6.0,2.01,100,0.0,0.5,34
134,34,tensor(0.5109),52.38,6.0,2.01,100,0.0,0.5,35
135,35,tensor(0.5229),50.55,6.0,2.23,100,0.0,0.5,36
136,36,tensor(0.5266),50.95,6.0,2.09,100,0.0,0.5,37
137,37,tensor(0.5023),48.54,6.0,2.04,100,0.0,0.5,38
138,38,tensor(0.4607),47.12,6.0,1.98,100,0.0,0.5,39
139,39,tensor(0.5222),47.32,6.0,1.95,100,0.0,0.5,40
140,40,tensor(0.4949),47.82,6.0,1.83,100,0.0,0.5,41
141,41,tensor(0.5332),48.49,6.0,2.13,100,0.0,0.5,42
142,42,tensor(0.4848),48.97,6.0,2.42,100,0.0,0.5,43
143,43,tensor(0.4774),48.6,6.0,2.32,100,0.0,0.5,44
144,44,tensor(0.5024),49.82,6.0,2.04,100,0.0,0.5,45
145,45,tensor(0.5298),45.15,6.0,1.91,100,0.0,0.5,46
146,46,tensor(0.4375),47.02,6.0,2.17,100,0.0,0.5,47
147,47,tensor(0.5435),56.16,6.0,2.33,100,0.0,0.5,48
148,48,tensor(0.4519),51.78,6.0,2.17,100,0.0,0.5,49
149,49,tensor(0.4297),52.36,6.0,2.62,100,0.0,0.5,50
150,50,tensor(0.4756),50.84,6.0,2.29,100,0.0,0.5,51
151,51,tensor(0.5046),50.06,6.0,2.12,100,0.0,0.5,52
152,52,tensor(0.4834),52.33,6.0,2.1,100,0.0,0.5,53
153,53,tensor(0.4768),47.1,6.0,1.96,100,0.0,0.5,54
154,54,tensor(0.4851),50.78,6.0,2.35,100,0.0,0.5,55
155,55,tensor(0.4965),48.92,6.0,2.07,100,0.0,0.5,56
156,56,tensor(0.5459),49.59,6.0,2.05,100,0.0,0.5,57
157,57,tensor(0.5243),47.79,6.0,1.94,100,0.0,0.5,58
158,58,tensor(0.4807),45.69,6.0,1.83,100,0.0,0.5,59
159,59,tensor(0.4930),48.1,6.0,2.19,100,0.0,0.5,60
160,60,tensor(0.5161),48.98,6.0,2.11,100,0.0,0.5,61
161,61,tensor(0.5453),47.58,6.0,2.09,100,0.0,0.5,62
162,62,tensor(0.4904),49.9,6.0,2.11,100,0.0,0.5,63
163,63,tensor(0.5200),48.29,6.0,2.13,100,0.0,0.5,64
164,64,tensor(0.4442),48.42,6.0,2.06,100,0.0,0.5,65
165,65,tensor(0.4692),48.33,6.0,2.17,100,0.0,0.5,66
166,66,tensor(0.5084),48.65,6.0,2.1,100,0.0,0.5,67
167,67,tensor(0.4795),48.6,6.0,2.04,100,0.0,0.5,68
168,68,tensor(0.4882),47.25,6.0,2.27,100,0.0,0.5,69
169,69,tensor(0.4703),47.88,6.0,2.03,100,0.0,0.5,70
170,70,tensor(0.5059),49.27,6.0,2.14,100,0.0,0.5,71
171,71,tensor(0.4979),48.62,6.0,2.26,100,0.0,0.5,72
172,72,tensor(0.5317),48.77,6.0,1.93,100,0.0,0.5,73
173,73,tensor(0.4870),51.52,6.0,1.95,100,0.0,0.5,74
174,74,tensor(0.4580),51.3,6.0,2.04,100,0.0,0.5,75
175,75,tensor(0.4971),49.29,6.0,1.83,100,0.0,0.5,76
176,76,tensor(0.5176),45.73,6.0,1.74,100,0.0,0.5,77
177,77,tensor(0.5498),50.49,6.0,2.01,100,0.0,0.5,78
178,78,tensor(0.5097),50.44,6.0,2.11,100,0.0,0.5,79
179,79,tensor(0.4968),48.81,6.0,2.03,100,0.0,0.5,80
180,80,tensor(0.4617),47.62,6.0,1.99,100,0.0,0.5,81
181,81,tensor(0.4483),48.58,6.0,2.0,100,0.0,0.5,82
182,82,tensor(0.4909),45.79,6.0,2.0,100,0.0,0.5,83
183,83,tensor(0.5070),46.9,6.0,1.82,100,0.0,0.5,84
184,84,tensor(0.4923),45.87,6.0,2.01,100,0.0,0.5,85
185,85,tensor(0.5473),49.14,6.0,2.24,100,0.0,0.5,86
186,86,tensor(0.5088),49.72,6.0,2.02,100,0.0,0.5,87
187,87,tensor(0.4852),46.36,6.0,2.3,100,0.0,0.5,88
188,88,tensor(0.4679),47.72,6.0,2.15,100,0.0,0.5,89
189,89,tensor(0.5845),48.86,6.0,2.01,100,0.0,0.5,90
190,90,tensor(0.4363),47.86,6.0,2.29,100,0.0,0.5,91
191,91,tensor(0.6096),47.91,6.0,2.17,100,0.0,0.5,92
192,92,tensor(0.4474),48.53,6.0,2.13,100,0.0,0.5,93
193,93,tensor(0.4366),48.38,6.0,2.12,100,0.0,0.5,94
194,94,tensor(0.4863),48.37,6.0,2.11,100,0.0,0.5,95
195,95,tensor(0.5044),48.75,6.0,1.98,100,0.0,0.5,96
196,96,tensor(0.5093),47.6,6.0,2.26,100,0.0,0.5,97
197,97,tensor(0.4954),47.78,6.0,2.3,100,0.0,0.5,98
198,98,tensor(0.4156),47.94,6.0,2.09,100,0.0,0.5,99
199,99,tensor(0.4594),45.55,6.0,1.75,100,0.0,0.5,100
200,0,tensor(0.2269),200.0,0.29,0.78,0,0.0,1.0,1
201,1,tensor(0.2243),200.0,0.33,0.63,0,0.0,1.0,2
202,2,tensor(0.2534),200.0,0.98,0.82,0,0.0,1.0,3
203,3,tensor(0.2766),193.37,3.09,2.86,7,0.0,1.0,4
204,4,tensor(0.4646),185.57,4.06,3.25,15,0.0,1.0,5
205,5,tensor(0.4967),175.4,4.26,1.96,24,0.0,1.0,6
206,6,tensor(0.4903),157.79,4.95,1.96,46,0.0,1.0,7
207,7,tensor(0.6126),135.72,5.3,1.38,58,0.0,1.0,8
208,8,tensor(0.9618),156.2,5.03,2.28,47,0.0,1.0,9
209,9,tensor(0.5945),116.01,5.74,1.0,82,0.0,1.0,10
210,10,tensor(0.7783),112.75,5.64,1.04,79,0.0,1.0,11
211,11,tensor(0.7360),112.87,5.62,2.08,78,0.0,1.0,12
212,12,tensor(0.8245),101.6,5.78,0.96,85,0.0,1.0,13
213,13,tensor(0.7748),99.03,5.77,1.0,87,0.0,1.0,14
214,14,tensor(0.7864),99.53,5.88,0.82,93,0.0,1.0,15
215,15,tensor(0.8102),84.09,5.95,1.1,98,0.0,1.0,16
216,16,tensor(0.5844),74.26,5.99,0.81,99,0.0,1.0,17
217,17,tensor(1.0263),74.05,5.99,1.02,99,0.0,1.0,18
218,18,tensor(0.6124),76.35,6.0,0.9,100,0.0,1.0,19
219,19,tensor(0.6630),69.67,5.99,1.33,99,0.0,1.0,20
220,20,tensor(0.7247),64.68,6.0,1.62,100,0.0,1.0,21
221,21,tensor(0.7243),60.36,6.0,1.54,100,0.0,1.0,22
222,22,tensor(0.8530),58.99,6.0,1.84,100,0.0,1.0,23
223,23,tensor(0.9191),60.15,6.0,1.64,100,0.0,1.0,24
224,24,tensor(0.7779),59.82,6.0,1.5,100,0.0,1.0,25
225,25,tensor(0.6471),59.48,6.0,1.31,100,0.0,1.0,26
226,26,tensor(0.6563),61.61,6.0,1.72,100,0.0,1.0,27
227,27,tensor(0.6829),60.29,6.0,1.63,100,0.0,1.0,28
228,28,tensor(0.7497),57.82,6.0,1.64,100,0.0,1.0,29
229,29,tensor(0.8518),60.36,6.0,1.89,100,0.0,1.0,30
230,30,tensor(0.8179),60.14,6.0,1.63,100,0.0,1.0,31
231,31,tensor(0.6515),63.11,6.0,1.56,100,0.0,1.0,32
232,32,tensor(0.7495),61.26,6.0,1.27,100,0.0,1.0,33
233,33,tensor(0.7220),57.83,6.0,1.3,100,0.0,1.0,34
234,34,tensor(0.7159),53.89,6.0,1.7,100,0.0,1.0,35
235,35,tensor(0.8034),58.51,6.0,1.44,100,0.0,1.0,36
236,36,tensor(0.7666),58.59,6.0,1.74,100,0.0,1.0,37
237,37,tensor(0.8778),55.84,6.0,1.93,100,0.0,1.0,38
238,38,tensor(0.6673),55.36,6.0,1.53,100,0.0,1.0,39
239,39,tensor(0.7158),54.71,6.0,1.74,100,0.0,1.0,40
240,40,tensor(0.7230),56.1,6.0,1.6,100,0.0,1.0,41
241,41,tensor(0.8045),52.83,6.0,1.79,100,0.0,1.0,42
242,42,tensor(0.7227),57.21,6.0,1.77,100,0.0,1.0,43
243,43,tensor(0.7308),55.77,6.0,2.06,100,0.0,1.0,44
244,44,tensor(0.6360),59.12,6.0,1.41,100,0.0,1.0,45
245,45,tensor(0.8239),62.64,6.0,1.46,100,0.0,1.0,46
246,46,tensor(0.8268),59.98,5.99,1.34,99,0.0,1.0,47
247,47,tensor(0.9623),58.06,6.0,1.48,100,0.0,1.0,48
248,48,tensor(0.8604),57.73,6.0,1.61,100,0.0,1.0,49
249,49,tensor(0.7073),52.94,6.0,1.49,100,0.0,1.0,50
250,50,tensor(0.6422),57.18,6.0,1.9,100,0.0,1.0,51
251,51,tensor(0.7233),58.95,6.0,1.61,100,0.0,1.0,52
252,52,tensor(0.7858),52.86,6.0,1.36,100,0.0,1.0,53
253,53,tensor(0.7616),53.61,6.0,1.65,100,0.0,1.0,54
254,54,tensor(0.6427),50.66,6.0,1.5,100,0.0,1.0,55
255,55,tensor(0.6810),53.83,6.0,1.29,100,0.0,1.0,56
256,56,tensor(0.7940),54.94,6.0,1.31,100,0.0,1.0,57
257,57,tensor(0.6940),53.32,6.0,1.46,100,0.0,1.0,58
258,58,tensor(0.7302),58.0,5.97,1.53,99,0.0,1.0,59
259,59,tensor(0.8063),51.94,6.0,1.35,100,0.0,1.0,60
260,60,tensor(0.7385),53.09,6.0,1.13,100,0.0,1.0,61
261,61,tensor(0.6841),54.95,6.0,1.48,100,0.0,1.0,62
262,62,tensor(0.8128),54.93,6.0,1.42,100,0.0,1.0,63
263,63,tensor(0.7163),56.13,6.0,1.55,100,0.0,1.0,64
264,64,tensor(0.6794),55.5,6.0,1.59,100,0.0,1.0,65
265,65,tensor(0.6862),52.02,6.0,1.41,100,0.0,1.0,66
266,66,tensor(0.9166),54.16,6.0,1.49,100,0.0,1.0,67
267,67,tensor(0.8205),55.13,6.0,1.36,100,0.0,1.0,68
268,68,tensor(0.8251),54.36,6.0,1.37,100,0.0,1.0,69
269,69,tensor(0.8585),51.82,6.0,1.11,100,0.0,1.0,70
270,70,tensor(0.7607),56.59,6.0,1.45,100,0.0,1.0,71
271,71,tensor(0.6845),53.09,6.0,1.22,100,0.0,1.0,72
272,72,tensor(0.7831),53.26,6.0,1.47,100,0.0,1.0,73
273,73,tensor(0.7126),54.69,6.0,1.29,100,0.0,1.0,74
274,74,tensor(0.7696),51.32,6.0,1.35,100,0.0,1.0,75
275,75,tensor(0.6232),48.94,6.0,1.34,100,0.0,1.0,76
276,76,tensor(0.7461),54.84,6.0,1.61,100,0.0,1.0,77
277,77,tensor(0.7393),58.02,6.0,1.64,100,0.0,1.0,78
278,78,tensor(0.7896),51.48,6.0,1.48,100,0.0,1.0,79
279,79,tensor(0.7743),55.66,6.0,1.8,100,0.0,1.0,80
280,80,tensor(0.7023),53.82,6.0,1.47,100,0.0,1.0,81
281,81,tensor(0.6390),54.75,6.0,1.51,100,0.0,1.0,82
282,82,tensor(0.7865),55.85,6.0,1.28,100,0.0,1.0,83
283,83,tensor(0.7346),54.85,6.0,1.36,100,0.0,1.0,84
284,84,tensor(0.8483),55.77,6.0,1.45,100,0.0,1.0,85
285,85,tensor(0.7127),52.81,6.0,1.34,100,0.0,1.0,86
286,86,tensor(0.8250),52.87,6.0,1.47,100,0.0,1.0,87
287,87,tensor(0.7654),52.04,6.0,1.6,100,0.0,1.0,88
288,88,tensor(0.6454),51.28,6.0,1.6,100,0.0,1.0,89
289,89,tensor(0.7189),57.64,6.0,1.46,100,0.0,1.0,90
290,90,tensor(0.6739),53.63,6.0,1.3,100,0.0,1.0,91
291,91,tensor(0.7080),52.15,6.0,1.26,100,0.0,1.0,92
292,92,tensor(0.7041),61.75,6.0,1.42,100,0.0,1.0,93
293,93,tensor(0.6994),57.46,6.0,1.47,100,0.0,1.0,94
294,94,tensor(0.8406),54.69,6.0,1.67,100,0.0,1.0,95
295,95,tensor(0.6534),50.26,6.0,1.44,100,0.0,1.0,96
296,96,tensor(0.6707),56.88,6.0,1.65,100,0.0,1.0,97
297,97,tensor(0.6952),53.79,6.0,1.39,100,0.0,1.0,98
298,98,tensor(0.6875),58.51,6.0,1.3,100,0.0,1.0,99
299,99,tensor(0.6787),55.87,6.0,1.55,100,0.0,1.0,100
300,0,tensor(0.2536),200.0,0.33,0.58,0,0.0,1.5,1
301,1,tensor(0.3144),200.0,0.26,0.44,0,0.0,1.5,2
302,2,tensor(0.2485),200.0,0.27,0.45,0,0.0,1.5,3
303,3,tensor(0.2356),200.0,0.26,0.67,0,0.0,1.5,4
304,4,tensor(0.4044),200.0,0.28,0.64,0,0.0,1.5,5
305,5,tensor(0.7510),197.92,3.36,3.79,6,0.0,1.5,6
306,6,tensor(0.4093),196.08,2.84,3.04,5,0.0,1.5,7
307,7,tensor(0.3802),196.41,3.07,2.2,7,0.0,1.5,8
308,8,tensor(0.3938),190.94,3.51,1.82,9,0.0,1.5,9
309,9,tensor(0.8159),186.61,4.31,1.58,19,0.0,1.5,10
310,10,tensor(0.3935),178.58,4.56,1.46,33,0.0,1.5,11
311,11,tensor(0.4407),180.48,4.18,1.55,22,0.0,1.5,12
312,12,tensor(0.5886),174.93,4.56,1.59,30,0.0,1.5,13
313,13,tensor(0.5687),177.41,4.32,0.8,23,0.0,1.5,14
314,14,tensor(0.6310),167.77,4.92,0.61,44,0.0,1.5,15
315,15,tensor(0.4951),159.45,5.06,0.59,48,0.0,1.5,16
316,16,tensor(0.9611),124.57,5.65,0.51,81,0.0,1.5,17
317,17,tensor(0.8063),136.47,5.52,0.5,73,0.0,1.5,18
318,18,tensor(0.9040),124.12,5.65,0.38,79,0.0,1.5,19
319,19,tensor(0.6495),123.49,5.75,0.58,86,0.0,1.5,20
320,20,tensor(0.6582),121.48,5.66,0.5,82,0.0,1.5,21
321,21,tensor(0.8846),117.81,5.67,0.43,79,0.0,1.5,22
322,22,tensor(0.7305),117.55,5.76,0.6,88,0.0,1.5,23
323,23,tensor(0.7701),113.57,5.78,0.47,86,0.0,1.5,24
324,24,tensor(0.8898),114.27,5.75,0.49,84,0.0,1.5,25
325,25,tensor(0.9146),114.1,5.74,0.62,84,0.0,1.5,26
326,26,tensor(1.0318),110.89,5.88,0.58,92,0.0,1.5,27
327,27,tensor(1.0368),105.81,5.81,0.63,91,0.0,1.5,28
328,28,tensor(0.9181),112.25,5.85,0.66,89,0.0,1.5,29
329,29,tensor(1.1110),103.37,5.91,0.72,94,0.0,1.5,30
330,30,tensor(1.0172),106.04,5.85,0.66,90,0.0,1.5,31
331,31,tensor(0.7674),100.18,5.94,0.88,95,0.0,1.5,32
332,32,tensor(0.9987),100.22,5.9,0.51,93,0.0,1.5,33
333,33,tensor(0.8992),106.21,5.87,0.5,91,0.0,1.5,34
334,34,tensor(1.0508),101.56,5.87,0.65,91,0.0,1.5,35
335,35,tensor(0.7073),103.2,5.78,0.56,88,0.0,1.5,36
336,36,tensor(1.0854),107.78,5.92,0.62,93,0.0,1.5,37
337,37,tensor(0.8288),91.48,5.91,0.67,94,0.0,1.5,38
338,38,tensor(0.9331),107.84,5.92,0.62,93,0.0,1.5,39
339,39,tensor(1.0051),102.19,5.9,0.72,94,0.0,1.5,40
340,40,tensor(0.8336),108.96,5.8,0.68,87,0.0,1.5,41
341,41,tensor(0.9475),104.77,5.75,0.64,83,0.0,1.5,42
342,42,tensor(0.8041),108.26,5.81,0.9,89,0.0,1.5,43
343,43,tensor(0.8650),114.16,5.75,0.78,86,0.0,1.5,44
344,44,tensor(0.8587),119.16,5.72,0.8,80,0.0,1.5,45
345,45,tensor(1.0181),108.02,5.83,0.48,89,0.0,1.5,46
346,46,tensor(0.7051),102.2,5.81,0.5,86,0.0,1.5,47
347,47,tensor(0.6680),107.53,5.81,0.64,89,0.0,1.5,48
348,48,tensor(1.0882),100.37,5.89,0.58,92,0.0,1.5,49
349,49,tensor(0.7464),102.68,5.88,0.49,93,0.0,1.5,50
350,50,tensor(0.7952),107.91,5.89,0.61,91,0.0,1.5,51
351,51,tensor(1.4153),101.71,5.8,0.58,88,0.0,1.5,52
352,52,tensor(0.9950),104.26,5.9,0.56,91,0.0,1.5,53
353,53,tensor(1.0128),102.78,5.91,0.51,94,0.0,1.5,54
354,54,tensor(0.9934),99.71,5.87,0.53,92,0.0,1.5,55
355,55,tensor(0.7797),103.3,5.87,0.66,92,0.0,1.5,56
356,56,tensor(0.8369),101.76,5.87,0.56,91,0.0,1.5,57
357,57,tensor(0.9096),102.38,5.8,0.71,86,0.0,1.5,58
358,58,tensor(0.9515),102.21,5.83,0.51,89,0.0,1.5,59
359,59,tensor(0.9775),107.37,5.88,0.55,91,0.0,1.5,60
360,60,tensor(0.7891),117.19,5.78,0.53,87,0.0,1.5,61
361,61,tensor(0.7078),108.97,5.84,0.6,88,0.0,1.5,62
362,62,tensor(0.7754),117.16,5.74,0.57,82,0.0,1.5,63
363,63,tensor(0.9788),109.87,5.88,0.51,91,0.0,1.5,64
364,64,tensor(0.8694),114.0,5.78,0.5,79,0.0,1.5,65
365,65,tensor(0.7810),103.01,5.81,0.53,87,0.0,1.5,66
366,66,tensor(0.7904),99.24,5.89,0.46,92,0.0,1.5,67
367,67,tensor(0.9760),100.28,5.9,0.48,92,0.0,1.5,68
368,68,tensor(1.0177),97.87,5.87,0.35,89,0.0,1.5,69
369,69,tensor(0.8730),107.69,5.79,0.43,89,0.0,1.5,70
370,70,tensor(0.7793),97.02,5.93,0.39,95,0.0,1.5,71
371,71,tensor(0.9249),107.41,5.84,0.39,90,0.0,1.5,72
372,72,tensor(0.9122),104.02,5.84,0.37,90,0.0,1.5,73
373,73,tensor(0.9932),106.26,5.85,0.49,89,0.0,1.5,74
374,74,tensor(0.9041),102.62,5.81,0.32,90,0.0,1.5,75
375,75,tensor(0.9869),104.23,5.87,0.24,92,0.0,1.5,76
