,index,critic_loss,avg_len,avg_obj,avg_side_effects,dones,run,lambda,time_step
49,49,tensor(0.4518),56.02,6.0,3.93,100,0.0,0.0,50
50,50,tensor(0.3785),52.63,6.0,4.01,100,0.0,0.0,51
51,51,tensor(0.3707),50.22,6.0,3.52,100,0.0,0.0,52
52,52,tensor(0.4490),50.2,6.0,3.55,100,0.0,0.0,53
53,53,tensor(0.3498),51.87,6.0,3.9,100,0.0,0.0,54
54,54,tensor(0.4074),50.54,6.0,3.64,100,0.0,0.0,55
55,55,tensor(0.4108),54.32,6.0,4.03,100,0.0,0.0,56
56,56,tensor(0.4251),50.79,6.0,3.7,100,0.0,0.0,57
57,57,tensor(0.4057),49.54,6.0,3.46,100,0.0,0.0,58
58,58,tensor(0.4444),50.98,6.0,3.86,100,0.0,0.0,59
59,59,tensor(0.4192),50.39,6.0,3.69,100,0.0,0.0,60
60,60,tensor(0.4140),49.32,6.0,3.71,100,0.0,0.0,61
61,61,tensor(0.4132),52.35,6.0,3.9,100,0.0,0.0,62
62,62,tensor(0.3992),49.32,6.0,3.79,100,0.0,0.0,63
63,63,tensor(0.3957),48.69,6.0,3.65,100,0.0,0.0,64
64,64,tensor(0.4326),49.39,6.0,3.92,100,0.0,0.0,65
65,65,tensor(0.4077),48.96,6.0,3.83,100,0.0,0.0,66
66,66,tensor(0.3724),49.96,6.0,3.93,100,0.0,0.0,67
67,67,tensor(0.4626),47.52,6.0,3.56,100,0.0,0.0,68
68,68,tensor(0.4079),46.4,6.0,3.65,100,0.0,0.0,69
69,69,tensor(0.4273),47.63,6.0,3.77,100,0.0,0.0,70
70,70,tensor(0.4327),51.41,6.0,3.95,100,0.0,0.0,71
71,71,tensor(0.4030),46.7,6.0,3.98,100,0.0,0.0,72
72,72,tensor(0.4252),47.95,6.0,3.66,100,0.0,0.0,73
73,73,tensor(0.4201),50.34,6.0,3.39,100,0.0,0.0,74
74,74,tensor(0.4415),49.92,6.0,3.62,100,0.0,0.0,75
75,75,tensor(0.4102),47.89,6.0,3.63,100,0.0,0.0,76
76,76,tensor(0.4106),47.65,6.0,3.78,100,0.0,0.0,77
77,77,tensor(0.4028),46.54,6.0,3.44,100,0.0,0.0,78
78,78,tensor(0.4236),48.36,6.0,3.83,100,0.0,0.0,79
79,79,tensor(0.4137),48.76,6.0,3.86,100,0.0,0.0,80
80,80,tensor(0.4029),48.91,6.0,3.67,100,0.0,0.0,81
81,81,tensor(0.4000),47.7,6.0,3.42,100,0.0,0.0,82
82,82,tensor(0.3900),47.26,6.0,3.47,100,0.0,0.0,83
83,83,tensor(0.4031),48.89,6.0,3.19,100,0.0,0.0,84
84,84,tensor(0.4082),49.53,6.0,3.28,100,0.0,0.0,85
85,85,tensor(0.4193),48.72,6.0,3.32,100,0.0,0.0,86
86,86,tensor(0.4373),48.48,6.0,3.48,100,0.0,0.0,87
87,87,tensor(0.4054),49.23,6.0,3.3,100,0.0,0.0,88
88,88,tensor(0.3948),46.24,6.0,3.3,100,0.0,0.0,89
89,89,tensor(0.4390),47.58,6.0,3.49,100,0.0,0.0,90
90,90,tensor(0.4314),49.36,6.0,3.69,100,0.0,0.0,91
91,91,tensor(0.3881),48.39,6.0,3.54,100,0.0,0.0,92
92,92,tensor(0.3961),48.32,6.0,3.38,100,0.0,0.0,93
93,93,tensor(0.3884),49.27,6.0,3.27,100,0.0,0.0,94
94,94,tensor(0.4323),50.17,6.0,3.5,100,0.0,0.0,95
95,95,tensor(0.4049),49.86,6.0,3.61,100,0.0,0.0,96
96,96,tensor(0.4109),49.78,6.0,3.59,100,0.0,0.0,97
97,97,tensor(0.3990),50.4,6.0,3.87,100,0.0,0.0,98
98,98,tensor(0.4240),48.83,6.0,3.57,100,0.0,0.0,99
99,99,tensor(0.4361),48.58,6.0,3.85,100,0.0,0.0,100
100,0,tensor(0.0897),200.0,0.28,0.61,0,0.0,0.5,1
101,1,tensor(0.0854),200.0,0.34,0.62,0,0.0,0.5,2
102,2,tensor(0.0937),200.0,0.33,0.61,0,0.0,0.5,3
103,3,tensor(0.1429),196.58,2.86,3.39,8,0.0,0.5,4
104,4,tensor(0.2022),194.28,3.45,2.88,7,0.0,0.5,5
105,5,tensor(0.2312),189.5,3.71,2.43,14,0.0,0.5,6
106,6,tensor(0.3937),161.5,4.79,2.55,43,0.0,0.5,7
107,7,tensor(0.5755),138.69,4.89,1.72,57,0.0,0.5,8
108,8,tensor(0.5458),110.63,5.49,2.49,74,0.0,0.5,9
109,9,tensor(0.8034),65.78,5.95,2.32,96,0.0,0.5,10
110,10,tensor(0.5889),67.56,5.97,3.15,99,0.0,0.5,11
111,11,tensor(0.6774),53.24,6.0,2.99,100,0.0,0.5,12
112,12,tensor(0.5720),53.35,6.0,2.47,100,0.0,0.5,13
113,13,tensor(0.6061),53.65,6.0,2.4,100,0.0,0.5,14
114,14,tensor(0.6991),59.73,5.99,3.24,99,0.0,0.5,15
115,15,tensor(0.5719),54.68,6.0,3.27,100,0.0,0.5,16
116,16,tensor(0.5479),57.07,6.0,3.4,100,0.0,0.5,17
117,17,tensor(0.5089),57.05,6.0,3.18,100,0.0,0.5,18
118,18,tensor(0.4839),53.7,6.0,3.15,100,0.0,0.5,19
119,19,tensor(0.4901),53.16,6.0,2.92,100,0.0,0.5,20
120,20,tensor(0.5389),49.13,6.0,2.78,100,0.0,0.5,21
121,21,tensor(0.5054),56.51,6.0,3.47,100,0.0,0.5,22
122,22,tensor(0.5336),53.44,6.0,2.74,100,0.0,0.5,23
123,23,tensor(0.4657),52.06,6.0,2.86,100,0.0,0.5,24
124,24,tensor(0.4761),52.17,6.0,2.71,100,0.0,0.5,25
125,25,tensor(0.4683),50.31,6.0,2.52,100,0.0,0.5,26
126,26,tensor(0.5505),51.09,6.0,2.97,100,0.0,0.5,27
127,27,tensor(0.6282),57.94,6.0,3.07,100,0.0,0.5,28
128,28,tensor(0.4924),49.49,6.0,2.54,100,0.0,0.5,29
129,29,tensor(0.5161),51.79,6.0,2.42,100,0.0,0.5,30
130,30,tensor(0.4611),51.65,6.0,2.64,100,0.0,0.5,31
131,31,tensor(0.4451),48.9,6.0,2.45,100,0.0,0.5,32
132,32,tensor(0.4716),51.84,6.0,2.52,100,0.0,0.5,33
133,33,tensor(0.5479),51.52,6.0,2.51,100,0.0,0.5,34
134,34,tensor(0.5249),50.82,6.0,2.46,100,0.0,0.5,35
135,35,tensor(0.5259),49.64,6.0,2.52,100,0.0,0.5,36
136,36,tensor(0.5116),48.85,6.0,2.43,100,0.0,0.5,37
137,37,tensor(0.4817),49.85,6.0,2.24,100,0.0,0.5,38
138,38,tensor(0.4670),50.85,6.0,2.71,100,0.0,0.5,39
139,39,tensor(0.4568),51.28,6.0,2.89,100,0.0,0.5,40
140,40,tensor(0.4983),49.22,6.0,2.15,100,0.0,0.5,41
141,41,tensor(0.4803),49.65,6.0,2.75,100,0.0,0.5,42
142,42,tensor(0.5093),47.34,6.0,2.54,100,0.0,0.5,43
143,43,tensor(0.4534),48.62,6.0,2.2,100,0.0,0.5,44
144,44,tensor(0.4639),50.12,6.0,2.51,100,0.0,0.5,45
145,45,tensor(0.4480),48.92,6.0,2.3,100,0.0,0.5,46
146,46,tensor(0.4706),51.33,6.0,2.45,100,0.0,0.5,47
147,47,tensor(0.4369),48.01,6.0,2.37,100,0.0,0.5,48
148,48,tensor(0.5615),46.96,6.0,2.12,100,0.0,0.5,49
149,49,tensor(0.5307),49.8,6.0,2.42,100,0.0,0.5,50
150,50,tensor(0.5337),51.94,6.0,2.57,100,0.0,0.5,51
151,51,tensor(0.5414),48.05,6.0,2.14,100,0.0,0.5,52
152,52,tensor(0.4843),50.81,6.0,2.06,100,0.0,0.5,53
153,53,tensor(0.4633),48.12,6.0,2.18,100,0.0,0.5,54
154,54,tensor(0.4694),51.24,6.0,2.41,100,0.0,0.5,55
155,55,tensor(0.5039),47.67,6.0,1.98,100,0.0,0.5,56
156,56,tensor(0.4645),48.84,6.0,2.07,100,0.0,0.5,57
157,57,tensor(0.4616),51.89,6.0,2.09,100,0.0,0.5,58
158,58,tensor(0.5137),49.55,6.0,1.99,100,0.0,0.5,59
159,59,tensor(0.4466),51.59,6.0,2.32,100,0.0,0.5,60
160,60,tensor(0.4878),52.6,6.0,2.46,100,0.0,0.5,61
161,61,tensor(0.4866),51.61,6.0,2.26,100,0.0,0.5,62
162,62,tensor(0.5386),47.41,6.0,2.33,100,0.0,0.5,63
163,63,tensor(0.4681),52.88,6.0,2.49,100,0.0,0.5,64
164,64,tensor(0.4667),49.55,6.0,2.33,100,0.0,0.5,65
165,65,tensor(0.4763),51.07,6.0,2.15,100,0.0,0.5,66
166,66,tensor(0.4587),47.8,6.0,2.08,100,0.0,0.5,67
167,67,tensor(0.4742),47.75,6.0,2.47,100,0.0,0.5,68
168,68,tensor(0.5461),50.76,6.0,2.2,100,0.0,0.5,69
169,69,tensor(0.4789),46.2,6.0,2.6,100,0.0,0.5,70
170,70,tensor(0.4395),50.0,6.0,2.48,100,0.0,0.5,71
171,71,tensor(0.4567),52.52,6.0,2.42,100,0.0,0.5,72
172,72,tensor(0.4916),48.68,6.0,2.4,100,0.0,0.5,73
173,73,tensor(0.4545),49.43,6.0,2.34,100,0.0,0.5,74
174,74,tensor(0.4752),49.52,6.0,2.4,100,0.0,0.5,75
175,75,tensor(0.4526),50.46,6.0,2.59,100,0.0,0.5,76
176,76,tensor(0.4827),49.75,6.0,2.06,100,0.0,0.5,77
177,77,tensor(0.4540),49.2,6.0,2.18,100,0.0,0.5,78
178,78,tensor(0.4778),47.8,6.0,2.14,100,0.0,0.5,79
179,79,tensor(0.5260),50.0,6.0,2.52,100,0.0,0.5,80
180,80,tensor(0.4824),46.36,6.0,2.4,100,0.0,0.5,81
181,81,tensor(0.4634),49.55,6.0,2.53,100,0.0,0.5,82
182,82,tensor(0.4886),47.25,6.0,2.45,100,0.0,0.5,83
183,83,tensor(0.5361),48.08,6.0,2.15,100,0.0,0.5,84
184,84,tensor(0.4397),47.97,6.0,2.66,100,0.0,0.5,85
185,85,tensor(0.5310),47.35,6.0,2.11,100,0.0,0.5,86
186,86,tensor(0.4830),48.96,6.0,2.6,100,0.0,0.5,87
187,87,tensor(0.5219),51.86,6.0,2.55,100,0.0,0.5,88
188,88,tensor(0.4635),48.31,6.0,2.42,100,0.0,0.5,89
189,89,tensor(0.4968),49.57,6.0,2.25,100,0.0,0.5,90
190,90,tensor(0.5031),49.63,6.0,2.39,100,0.0,0.5,91
191,91,tensor(0.4407),48.53,6.0,2.43,100,0.0,0.5,92
192,92,tensor(0.5115),50.2,6.0,2.77,100,0.0,0.5,93
193,93,tensor(0.4641),49.22,6.0,2.42,100,0.0,0.5,94
194,94,tensor(0.5147),49.82,6.0,2.65,100,0.0,0.5,95
195,95,tensor(0.4973),49.79,6.0,2.29,100,0.0,0.5,96
196,96,tensor(0.4977),48.43,6.0,2.34,100,0.0,0.5,97
197,97,tensor(0.5205),49.3,6.0,2.14,100,0.0,0.5,98
198,98,tensor(0.4893),48.21,6.0,2.55,100,0.0,0.5,99
199,99,tensor(0.5382),50.62,6.0,2.21,100,0.0,0.5,100
200,0,tensor(0.1051),200.0,0.26,0.68,0,0.0,1.0,1
201,1,tensor(0.2914),200.0,0.37,0.62,0,0.0,1.0,2
202,2,tensor(0.1712),200.0,1.98,3.75,0,0.0,1.0,3
203,3,tensor(0.2898),200.0,0.35,0.65,0,0.0,1.0,4
204,4,tensor(0.3244),198.78,1.78,0.66,2,0.0,1.0,5
205,5,tensor(0.2871),197.86,2.87,3.84,6,0.0,1.0,6
206,6,tensor(0.2385),191.85,3.24,3.2,12,0.0,1.0,7
207,7,tensor(0.2894),186.84,3.74,2.52,16,0.0,1.0,8
208,8,tensor(0.5334),164.56,4.68,1.17,42,0.0,1.0,9
209,9,tensor(0.4639),175.64,4.48,0.88,31,0.0,1.0,10
210,10,tensor(0.5388),121.72,5.65,0.72,80,0.0,1.0,11
211,11,tensor(0.5868),122.34,5.69,0.8,81,0.0,1.0,12
212,12,tensor(0.5045),118.5,5.77,0.54,83,0.0,1.0,13
213,13,tensor(0.6120),112.51,5.76,0.64,85,0.0,1.0,14
214,14,tensor(0.8617),105.08,5.87,1.0,93,0.0,1.0,15
215,15,tensor(0.7491),101.93,5.9,0.87,93,0.0,1.0,16
216,16,tensor(0.8245),98.2,5.93,0.88,94,0.0,1.0,17
217,17,tensor(0.7391),86.58,5.96,0.94,97,0.0,1.0,18
218,18,tensor(0.6618),87.99,5.94,0.88,97,0.0,1.0,19
219,19,tensor(0.9031),81.11,5.98,0.65,99,0.0,1.0,20
220,20,tensor(0.7225),88.5,5.93,0.64,95,0.0,1.0,21
221,21,tensor(0.7023),79.91,5.98,0.96,98,0.0,1.0,22
222,22,tensor(0.8918),64.65,5.99,0.92,99,0.0,1.0,23
223,23,tensor(0.7006),61.62,6.0,0.97,100,0.0,1.0,24
224,24,tensor(0.7788),58.64,6.0,0.77,100,0.0,1.0,25
225,25,tensor(0.8447),59.81,6.0,1.12,100,0.0,1.0,26
226,26,tensor(0.6879),64.03,6.0,1.35,100,0.0,1.0,27
227,27,tensor(0.6996),65.55,6.0,1.18,100,0.0,1.0,28
228,28,tensor(0.6219),67.26,6.0,1.21,100,0.0,1.0,29
229,29,tensor(0.7240),58.34,6.0,1.12,100,0.0,1.0,30
230,30,tensor(0.9611),60.03,6.0,1.18,100,0.0,1.0,31
231,31,tensor(0.8386),58.88,6.0,1.43,100,0.0,1.0,32
232,32,tensor(0.7450),59.66,6.0,1.46,100,0.0,1.0,33
233,33,tensor(0.7927),64.8,5.99,1.44,99,0.0,1.0,34
234,34,tensor(0.6564),57.9,6.0,1.18,100,0.0,1.0,35
235,35,tensor(0.7776),57.76,6.0,1.17,100,0.0,1.0,36
236,36,tensor(0.7947),59.55,6.0,1.4,100,0.0,1.0,37
237,37,tensor(0.6508),57.75,6.0,1.59,100,0.0,1.0,38
238,38,tensor(0.8066),58.04,6.0,1.35,100,0.0,1.0,39
239,39,tensor(0.6563),64.29,6.0,1.44,100,0.0,1.0,40
240,40,tensor(0.7073),55.74,6.0,1.41,100,0.0,1.0,41
241,41,tensor(0.7931),60.77,6.0,1.57,100,0.0,1.0,42
242,42,tensor(0.6840),60.62,6.0,1.48,100,0.0,1.0,43
243,43,tensor(0.6571),54.81,6.0,1.38,100,0.0,1.0,44
244,44,tensor(0.7003),58.51,6.0,1.56,100,0.0,1.0,45
245,45,tensor(0.9347),54.73,6.0,1.27,100,0.0,1.0,46
246,46,tensor(0.8342),56.13,6.0,1.84,100,0.0,1.0,47
247,47,tensor(0.7011),56.92,6.0,1.38,100,0.0,1.0,48
248,48,tensor(0.7222),61.66,5.99,1.3,99,0.0,1.0,49
249,49,tensor(0.7414),54.41,6.0,1.43,100,0.0,1.0,50
250,50,tensor(0.7714),53.99,6.0,1.49,100,0.0,1.0,51
251,51,tensor(0.7532),60.81,6.0,1.42,100,0.0,1.0,52
252,52,tensor(0.8371),56.79,6.0,1.42,100,0.0,1.0,53
253,53,tensor(0.7539),63.05,5.99,1.44,99,0.0,1.0,54
254,54,tensor(0.7944),55.07,6.0,1.37,100,0.0,1.0,55
255,55,tensor(0.6953),54.24,6.0,1.43,100,0.0,1.0,56
256,56,tensor(0.6030),56.09,6.0,1.49,100,0.0,1.0,57
257,57,tensor(0.7722),53.68,6.0,1.57,100,0.0,1.0,58
258,58,tensor(0.6908),52.27,6.0,1.52,100,0.0,1.0,59
259,59,tensor(0.7975),54.54,6.0,1.43,100,0.0,1.0,60
260,60,tensor(0.6981),53.24,6.0,1.52,100,0.0,1.0,61
261,61,tensor(0.7879),56.89,6.0,1.7,100,0.0,1.0,62
262,62,tensor(0.6839),52.79,6.0,1.62,100,0.0,1.0,63
263,63,tensor(0.7790),55.66,6.0,1.39,100,0.0,1.0,64
264,64,tensor(0.6910),52.07,6.0,1.51,100,0.0,1.0,65
265,65,tensor(0.8273),51.48,6.0,1.62,100,0.0,1.0,66
266,66,tensor(0.6709),54.29,6.0,1.67,100,0.0,1.0,67
267,67,tensor(0.7631),53.45,6.0,1.57,100,0.0,1.0,68
268,68,tensor(0.7233),53.26,6.0,1.39,100,0.0,1.0,69
269,69,tensor(0.7166),57.27,6.0,1.73,100,0.0,1.0,70
270,70,tensor(0.7951),52.58,6.0,1.51,100,0.0,1.0,71
271,71,tensor(0.7314),54.41,6.0,1.87,100,0.0,1.0,72
272,72,tensor(0.7576),53.59,6.0,1.83,100,0.0,1.0,73
273,73,tensor(0.6171),56.81,6.0,1.84,100,0.0,1.0,74
274,74,tensor(0.7376),59.08,6.0,1.63,100,0.0,1.0,75
275,75,tensor(0.8402),64.7,5.99,1.6,99,0.0,1.0,76
276,76,tensor(0.6951),65.08,6.0,1.79,100,0.0,1.0,77
277,77,tensor(0.7501),59.14,6.0,1.82,100,0.0,1.0,78
278,78,tensor(0.8203),56.9,6.0,1.7,100,0.0,1.0,79
279,79,tensor(0.7315),59.54,6.0,1.91,100,0.0,1.0,80
280,80,tensor(0.7272),58.54,6.0,1.48,100,0.0,1.0,81
281,81,tensor(0.6743),60.54,6.0,1.46,100,0.0,1.0,82
282,82,tensor(0.6509),59.67,6.0,1.2,100,0.0,1.0,83
283,83,tensor(0.7850),57.34,6.0,1.5,100,0.0,1.0,84
284,84,tensor(0.7097),70.06,6.0,1.39,100,0.0,1.0,85
285,85,tensor(0.8014),61.0,5.99,1.41,99,0.0,1.0,86
286,86,tensor(0.7362),59.4,6.0,1.54,100,0.0,1.0,87
287,87,tensor(0.7307),59.41,6.0,1.43,100,0.0,1.0,88
288,88,tensor(0.6450),53.24,6.0,0.96,100,0.0,1.0,89
289,89,tensor(0.7032),57.55,6.0,1.27,100,0.0,1.0,90
290,90,tensor(0.6541),59.89,6.0,1.25,100,0.0,1.0,91
291,91,tensor(0.7264),54.33,6.0,1.52,100,0.0,1.0,92
292,92,tensor(0.6275),57.69,6.0,1.0,100,0.0,1.0,93
293,93,tensor(0.6987),57.49,6.0,1.18,100,0.0,1.0,94
294,94,tensor(0.7898),62.76,5.98,1.01,99,0.0,1.0,95
295,95,tensor(0.7708),56.9,6.0,1.12,100,0.0,1.0,96
296,96,tensor(0.7461),56.16,5.99,1.23,99,0.0,1.0,97
297,97,tensor(0.8652),54.55,6.0,1.28,100,0.0,1.0,98
298,98,tensor(0.6690),55.81,6.0,1.14,100,0.0,1.0,99
299,99,tensor(0.8052),55.95,6.0,1.25,100,0.0,1.0,100
300,0,tensor(0.4845),200.0,0.34,0.72,0,0.0,1.5,1
301,1,tensor(0.2251),200.0,0.39,0.57,0,0.0,1.5,2
302,2,tensor(0.3681),200.0,0.54,0.65,0,0.0,1.5,3
303,3,tensor(0.4623),198.74,0.41,0.59,1,0.0,1.5,4
304,4,tensor(0.3157),200.0,1.91,3.54,0,0.0,1.5,5
305,5,tensor(0.2787),198.3,2.16,0.83,2,0.0,1.5,6
306,6,tensor(0.3543),199.47,2.8,0.46,2,0.0,1.5,7
307,7,tensor(0.6694),197.82,2.99,0.03,5,0.0,1.5,8
308,8,tensor(0.8301),195.59,3.16,0.01,8,0.0,1.5,9
309,9,tensor(0.6138),198.15,3.48,0.17,6,0.0,1.5,10
310,10,tensor(0.7013),186.56,3.64,0.56,13,0.0,1.5,11
311,11,tensor(0.3809),191.75,3.56,0.59,11,0.0,1.5,12
312,12,tensor(0.5572),191.07,3.87,0.65,13,0.0,1.5,13
313,13,tensor(0.3379),173.54,4.51,1.0,31,0.0,1.5,14
314,14,tensor(0.5180),178.37,4.27,0.48,23,0.0,1.5,15
315,15,tensor(0.4918),180.28,4.37,0.41,24,0.0,1.5,16
316,16,tensor(0.5101),174.95,4.55,0.22,32,0.0,1.5,17
317,17,tensor(0.5872),163.06,4.74,0.34,36,0.0,1.5,18
318,18,tensor(0.3734),177.3,4.67,0.39,34,0.0,1.5,19
319,19,tensor(0.5866),166.35,4.65,0.35,39,0.0,1.5,20
320,20,tensor(0.7924),170.5,4.76,0.59,38,0.0,1.5,21
321,21,tensor(0.4719),173.64,4.69,0.36,40,0.0,1.5,22
322,22,tensor(0.6678),161.18,4.7,0.29,41,0.0,1.5,23
323,23,tensor(0.7786),162.64,4.8,0.46,40,0.0,1.5,24
324,24,tensor(0.4278),165.63,4.74,0.49,32,0.0,1.5,25
325,25,tensor(0.5602),166.11,4.62,0.5,35,0.0,1.5,26
326,26,tensor(0.5940),165.71,4.87,0.48,40,0.0,1.5,27
327,27,tensor(0.7319),167.33,4.71,0.52,40,0.0,1.5,28
328,28,tensor(0.6183),150.37,4.88,0.5,48,0.0,1.5,29
329,29,tensor(0.6834),150.79,5.01,0.37,49,0.0,1.5,30
330,30,tensor(0.6981),142.66,5.3,0.37,55,0.0,1.5,31
331,31,tensor(0.8063),128.19,5.56,0.26,76,0.0,1.5,32
332,32,tensor(0.8492),126.97,5.6,0.27,81,0.0,1.5,33
333,33,tensor(0.7417),111.63,5.74,0.19,85,0.0,1.5,34
334,34,tensor(0.7131),120.98,5.72,0.28,79,0.0,1.5,35
335,35,tensor(0.7529),123.24,5.68,0.34,79,0.0,1.5,36
336,36,tensor(0.6307),132.25,5.52,0.25,68,0.0,1.5,37
337,37,tensor(1.3661),112.42,5.78,0.25,88,0.0,1.5,38
338,38,tensor(0.9059),113.53,5.85,0.27,90,0.0,1.5,39
339,39,tensor(0.8117),116.99,5.68,0.38,83,0.0,1.5,40
340,40,tensor(0.9427),116.36,5.79,0.34,88,0.0,1.5,41
341,41,tensor(0.7232),129.34,5.51,0.3,73,0.0,1.5,42
342,42,tensor(0.7425),123.12,5.58,0.36,74,0.0,1.5,43
343,43,tensor(0.8381),127.33,5.63,0.34,73,0.0,1.5,44
344,44,tensor(0.7023),120.94,5.67,0.33,81,0.0,1.5,45
345,45,tensor(0.8059),117.04,5.74,0.26,82,0.0,1.5,46
346,46,tensor(0.7639),109.2,5.8,0.3,87,0.0,1.5,47
347,47,tensor(0.8035),115.31,5.72,0.32,81,0.0,1.5,48
348,48,tensor(0.9618),103.72,5.82,0.35,89,0.0,1.5,49
349,49,tensor(1.0215),107.18,5.79,0.38,87,0.0,1.5,50
350,50,tensor(0.8989),108.0,5.81,0.38,87,0.0,1.5,51
351,51,tensor(0.7734),107.92,5.84,0.39,90,0.0,1.5,52
352,52,tensor(0.7835),116.55,5.69,0.41,84,0.0,1.5,53
353,53,tensor(0.8884),111.8,5.85,0.41,91,0.0,1.5,54
354,54,tensor(0.8343),107.63,5.81,0.44,87,0.0,1.5,55
355,55,tensor(0.8224),107.5,5.8,0.49,85,0.0,1.5,56
356,56,tensor(0.8381),101.59,5.87,0.53,91,0.0,1.5,57
357,57,tensor(0.8198),102.45,5.79,0.39,87,0.0,1.5,58
358,58,tensor(0.9116),102.24,5.89,0.35,90,0.0,1.5,59
359,59,tensor(0.8502),103.78,5.82,0.33,89,0.0,1.5,60
360,60,tensor(1.0431),102.75,5.83,0.35,89,0.0,1.5,61
361,61,tensor(0.7561),114.42,5.79,0.34,85,0.0,1.5,62
362,62,tensor(0.7909),113.1,5.73,0.41,84,0.0,1.5,63
363,63,tensor(0.9591),106.82,5.78,0.28,88,0.0,1.5,64
364,64,tensor(0.7322),106.82,5.8,0.3,89,0.0,1.5,65
365,65,tensor(0.7845),105.55,5.9,0.33,93,0.0,1.5,66
366,66,tensor(0.7893),99.81,5.84,0.42,91,0.0,1.5,67
367,67,tensor(0.9497),104.13,5.84,0.43,90,0.0,1.5,68
368,68,tensor(0.8814),98.68,5.87,0.46,91,0.0,1.5,69
369,69,tensor(0.8823),105.11,5.86,0.42,90,0.0,1.5,70
370,70,tensor(0.9255),104.43,5.86,0.46,91,0.0,1.5,71
371,71,tensor(1.0014),104.82,5.84,0.56,92,0.0,1.5,72
372,72,tensor(1.0833),107.46,5.88,0.5,89,0.0,1.5,73
373,73,tensor(0.6515),110.66,5.83,0.62,90,0.0,1.5,74
374,74,tensor(0.7386),103.17,5.81,0.38,85,0.0,1.5,75
375,75,tensor(0.7825),114.01,5.72,0.58,84,0.0,1.5,76
